191000, 1087423, 1, 0, 0
192000, 1119516, 1, 0, 0
193000, 1030144, 1, 0, 0
194000, 988276, 1, 0, 0
195000, 956428, 1, 0, 0
196000, 975864, 1, 0, 0
197000, 995511, 1, 0, 0
198000, 989304, 1, 0, 0
199000, 983560, 1, 0, 0
199999, 986906, 1, 0, 0
201000, 995136, 1, 0, 0
202000, 970768, 1, 0, 0
203000, 983740, 1, 0, 0
204000, 981705, 1, 0, 0
205000, 968344, 1, 0, 0
206000, 974236, 1, 0, 0
206999, 1008776, 1, 0, 0
208000, 979880, 1, 0, 0
209000, 988360, 1, 0, 0
210000, 981796, 1, 0, 0
210999, 987115, 1, 0, 0
212000, 1053300, 1, 0, 0
213000, 1167284, 1, 0, 0
214000, 1050584, 1, 0, 0
215000, 976288, 1, 0, 0
216000, 970044, 1, 0, 0
217000, 994584, 1, 0, 0
217999, 958658, 1, 0, 0
219000, 982672, 1, 0, 0
220000, 985908, 1, 0, 0
221000, 963916, 1, 0, 0
222000, 977825, 1, 0, 0
223000, 983200, 1, 0, 0
224000, 968012, 1, 0, 0
225000, 983524, 1, 0, 0
226000, 964484, 1, 0, 0
227000, 991732, 1, 0, 0
228000, 980952, 1, 0, 0
229000, 1002448, 1, 0, 0
230000, 971379, 1, 0, 0
231000, 998140, 1, 0, 0
232000, 978660, 1, 0, 0
232999, 1027983, 1, 0, 0
234000, 1162804, 1, 0, 0
235000, 1068840, 1, 0, 0
236000, 999700, 1, 0, 0
237000, 975095, 1, 0, 0
238000, 998904, 1, 0, 0
239000, 991004, 1, 0, 0
240000, 1000172, 1, 0, 0
241000, 976060, 1, 0, 0
242000, 987992, 1, 0, 0
243000, 965868, 1, 0, 0
243999, 972980, 1, 0, 0
245000, 990532, 1, 0, 0
246000, 967408, 1, 0, 0
247000, 978976, 1, 0, 0
248000, 982054, 1, 0, 0
249000, 972248, 1, 0, 0
250000, 988664, 1, 0, 0
1000, 983420, 1, 0, 0
1999, 839983, 1, 0, 0
3000, 1007696, 1, 0, 0
4000, 988676, 1, 0, 0
5000, 1003524, 1, 0, 0
5999, 1017849, 1, 0, 0
7000, 987812, 1, 0, 0
8000, 1015908, 1, 0, 0
8999, 1012908, 1, 0, 0
9999, 1007796, 1, 0, 0
11000, 992852, 1, 0, 0
12000, 1008188, 1, 0, 0
12999, 998666, 1, 0, 0
14000, 987912, 1, 0, 0
15000, 987484, 1, 0, 0
16000, 1022436, 1, 0, 0
16999, 995811, 1, 0, 0
18000, 998584, 1, 0, 0
19000, 997276, 1, 0, 0
20000, 983608, 1, 0, 0
20999, 991419, 1, 0, 0
21999, 1008796, 1, 0, 0
23000, 779564, 1, 0, 0
24000, 1019912, 1, 0, 0
24999, 1009101, 1, 0, 0
26000, 1014224, 1, 0, 0
27000, 1021980, 1, 0, 0
28000, 993504, 1, 0, 0
28999, 1018706, 1, 0, 0
30000, 1009564, 1, 0, 0
31000, 1008616, 1, 0, 0
32000, 1020924, 1, 0, 0
32999, 995979, 1, 0, 0
33999, 1010720, 1, 0, 0
35000, 1019988, 1, 0, 0
36000, 972172, 1, 0, 0
37000, 990600, 1, 0, 0
37999, 1023003, 1, 0, 0
39000, 975536, 1, 0, 0
40000, 984952, 1, 0, 0
41000, 1017588, 1, 0, 0
41999, 1006342, 1, 0, 0
43000, 991672, 1, 0, 0
44000, 771020, 1, 0, 0
45000, 1030470, 1, 0, 0
46000, 994460, 1, 0, 0
46999, 998302, 1, 0, 0
48000, 1027324, 1, 0, 0
49000, 990524, 1, 0, 0
50000, 995575, 1, 0, 0
51000, 999300, 1, 0, 0
51999, 997505, 1, 0, 0
53000, 1006400, 1, 0, 0
53999, 1008560, 1, 0, 0
55000, 1014220, 1, 0, 0
56000, 1007440, 1, 0, 0
56999, 1019959, 1, 0, 0
58000, 993508, 1, 0, 0
59000, 1007008, 1, 0, 0
59999, 1014294, 1, 0, 0
61000, 1004532, 1, 0, 0
62000, 1002472, 1, 0, 0
62999, 997561, 1, 0, 0
64000, 974672, 1, 0, 0
65000, 655820, 1, 0, 0
65999, 1015483, 1, 0, 0
67000, 1021824, 1, 0, 0
68000, 990152, 1, 0, 0
69000, 1010602, 1, 0, 0
70000, 1025964, 1, 0, 0
70999, 1016484, 1, 0, 0
72000, 999852, 1, 0, 0
73000, 1013992, 1, 0, 0
74000, 998046, 1, 0, 0
75000, 1024756, 1, 0, 0
75999, 1020640, 1, 0, 0
77000, 1000520, 1, 0, 0
77999, 1016284, 1, 0, 0
79000, 1010840, 1, 0, 0
79999, 1012856, 1, 0, 0
81000, 988352, 1, 0, 0
81999, 1008108, 1, 0, 0
83000, 1036496, 1, 0, 0
83999, 988820, 1, 0, 0
85000, 990196, 1, 0, 0
85999, 678102, 1, 0, 0
87000, 978492, 1, 0, 0
87999, 1016028, 1, 0, 0
89000, 1027020, 1, 0, 0
89999, 1004348, 1, 0, 0
91000, 1010696, 1, 0, 0
91999, 1025081, 1, 0, 0
93000, 992872, 1, 0, 0
94000, 1002526, 1, 0, 0
95000, 1020052, 1, 0, 0
96000, 1025389, 1, 0, 0
97000, 986348, 1, 0, 0
97999, 1008324, 1, 0, 0
